ogc_fid,objectid,pid,Folio,true_site_addr,true_site_unit,true_site_city,true_site_zip_code,true_mailing_addr1,true_mailing_addr2,true_mailing_addr3,true_mailing_city,true_mailing_state,true_mailing_zip_code,true_mailing_country,Ownership,true_owner1,true_owner2,true_owner3,Owner Categories,condo_flag,parent_folio,dor_code_cur,dor_desc,subdivision,bedroom_count,bathroom_count,half_bathroom_count,floor_count,unit_count,building_actual_area,building_heated_area,lot_size,year_built,assessment_year_cur,assessed_val_cur,dos_1,price_1,legal,Field2,Unnamed: 40,camp_ownership,camp_categories,exclude
498879,498879,626888,3079090000030,,,Unincorporated County,33033-0000,3071 SW 38 AVE,,,MIAMI,FL,33146-1520,,Miami-Dade County,MIAMI-DADE COUNTY,WATER AND SEWER,,Governmental,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,307909000.0,0,0,0,0,0,0,0,458000.8,0,2020,933800,,,9 57 40 10.51 AC M/L BEG SE COR NE1/4 N126.76FT FOR POB N400FT W905FT S500FT E250FT S35FT E506.32FT NELY55.71FT TO A POINT 35FTN OF S/L NE1/4 W72FT M/L NELY201.13FT S60FT M/L NELY 50FT TO POB PER R-580-73 & R-1377-73,2,,Miami-Dade County,Governmental,
445683,445683,551821,3059340010410,,,Unincorporated County,33177-0000,33 SW 2 AVE,,,MIAMI,FL,33130-1501,,Miami-Dade County,MIAMI DADE COUNTY,DERM-EEL,,Governmental,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,305934001.0,0,0,0,0,0,0,0,455202.0,0,2020,1271400,,,34 55 39 10.45 AC TROPICO MIAMI HOME DEV CO LOT 10 LESS S35FT IN SE1/4 PER R-1653-93 OR 17779-248 0997 3,2,,Miami-Dade County,Governmental,
151550,151550,171582,821200040120,4600 NW 135 ST,,Opa-locka,33054-4426,PO BOX 526624,,,MIAMI,FL,33152-6624,,Miami-Dade County,MIAMI-DADE COUNTY,AVIATION DEPARTMENT - FINANCE,,Governmental,N,,4081,VACANT LAND - INDUSTRIAL : VACANT LAND,82120004.0,0,0,0,0,0,0,0,443534.0,0,2020,4830084,,,INCOME GARDENS SEC 4 PB 31-8 LOT 1 TO 16 INC BLK 208 LOT SIZE 443534 SQUARE FEET,2,,Miami-Dade County,Governmental,
151570,151570,610949,821200070010,,,Opa-locka,,PO BOX 526624,,,MIAMI,FL,33152-6624,,Miami-Dade County,MIAMI-DADE COUNTY,AVIATION DEPARTMENT - FINANCE,,Governmental,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,82120007.0,0,0,0,0,0,0,0,441193.0,0,2020,992684,,,CARRIE MEEK WAREHOUSE DISTRIBUTION CENTER PB 173-007 T-23859 TR A LESS PORT PER MEMORANDUM OF LEASE AGREEMENT PER OR 30546-1178 1178/1183/1193 LOT SIZE 441193 SQ FT M/L FAU 08 2120 000 0010 & 2121 000 0010,2,,Miami-Dade County,Governmental,
554294,554294,428548,3530170010660,,,Doral,33178-0000,111 NW 1ST STREET STE 17-202,,,MIAMI,FL,33128,USA,Miami-Dade County,MIAMI DADE COUNTY,DEPT OF SOLID WASTE MANAGEMENT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,353017001.0,0,0,0,0,0,0,0,435600.0,0,2020,6250000,20190311.0,8390000.0,17 53 40 10 AC FLA FRUIT LAND CO SUB PB 2-17 TRACT 64 LOT SIZE IRREGULAR OR 20873-3053/55 11/2002 5 F/A/U 30-3017-001-0660,2,,Miami-Dade County,Governmental,
248868,248868,361954,3029090020130,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909002.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 2-17 FLA FRUIT LAND CO SUB OF S1/2 TRACT 45 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248867,248867,408540,3029090020120,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909002.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 2-17 FLA FRUIT LAND CO SUB OF S1/2 TRACT 44 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248851,248851,23994,3029090010280,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 11 BLK 2 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248850,248850,308686,3029090010270,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 10 BLK 2 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248849,248849,565869,3029090010260,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 9 BLK 2 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248848,248848,308471,3029090010250,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 8 BLK 2 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248847,248847,455949,3029090010240,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 7 BLK 2 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248845,248845,201972,3029090010220,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 5 BLK 2 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248844,248844,528823,3029090010210,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 4 BLK 2 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248843,248843,351504,3029090010200,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 3 BLK 2 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248842,248842,194723,3029090010190,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 2 BLK 2 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248841,248841,446931,3029090010180,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 1 BLK 2 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
248832,248832,63486,3029090010070,,,Unincorporated County,,3301 GUN CLUB RD,,,WEST PALM BEACH,FL,33406,,S FL Water Mgmt.,SOUTH FLA WATER MANAGEMENT DIST,ATTN: REAL ESTATE MGNT SECTION,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,302909001.0,0,0,0,0,0,0,0,435600.0,0,2020,2000,,,9 52 39 10 AC PB 1-102 TATUM BROS R E & INV CO SUB LOT 6 BLK 1 LOT SIZE IRREGULAR,2,,S FL Water Mgmt.,Governmental,
474495,474495,604755,3069140000050,,,Unincorporated County,33170-0000,1450 NE 2 AVE,,,MIAMI,FL,33132-1308,,School Board,SCHOOL BOARD OF MIAMI-DADE COUNTY,,,Governmental,N,,8048,VACANT GOVERNMENTAL : SCHOOL BOARD,306914000.0,0,0,0,0,0,0,0,435600.0,0,2020,730000,,,14 56 39 10 AC NE1/4 OF NW1/4 OF NE1/4 LOT SIZE IRREGULAR,2,,School Board,Governmental,
321723,321723,480817,3040350000610,,,Unincorporated County,33143-0000,3900 COMMONWEALTH BLVD,,,TALLAHASSEE,FL,32399,,State of Florida,INTERNAL IMP FUND ST OF FLA TR,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,304035000.0,0,0,0,0,0,0,0,435600.0,0,2020,3000000,19910501.0,1050000.0,35 54 40 10 AC NW1/4 OF SE1/4 OF NW1/4 OR 15046-2931 0591 3,2,,State of Florida,Governmental,
311751,311751,102376,3040280000050,,,Unincorporated County,33173-0000,1 BOB HOPE RD,,,MIAMI,FL,33136,,Miami-Dade County,MIAMI-DADE COUNTY,MEDICAL EXAMINER'S OFFICE,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,304028000.0,0,0,0,0,0,0,0,435600.0,0,2020,1346385,,,28 54 40 10 AC SE1/4 OF NE1/4 OF NE1/4 A/K/A DADE COUNTY CEMETERY PER PB 34-72,2,,Miami-Dade County,Governmental,
250511,250511,152266,3030350000122,7333 NW 12 ST,,Unincorporated County,33126-1910,PO BOX 526624,,,MIAMI,FL,33152-6624,,Miami-Dade County,MIAMI-DADE COUNTY,AVIATION DEPARTMENT - FINANCE,,Governmental,N,,8647,COUNTY : DADE COUNTY,303035000.0,0,0,0,1,0,157494,157494,435600.0,1963,2020,10669262,19890501.0,4862409.0,35 53 40 10 AC BEG 50.02FT N OF SE COR OF SW1/4 OF SE1/4 OF SW1/4 N535.17FT W814.21FT S535.17FT E814.21FT TO POB LOT SIZE 435600 SQUARE FEET COURT CASE #00-24552,1,,Miami-Dade County,Governmental,
442502,442502,458820,3059290001030,,,Unincorporated County,33187-0000,14301 SW 119 AVE,,,MIAMI,FL,33186,USA,Religious Organization,CANAAN CHURCH OF,HOMESTEAD INC,,Institutional,N,,9981,ACREAGE NOT CLASSIFIED AG : VACANT LAND,305929000.0,0,0,0,0,0,0,0,435600.0,0,2020,450000,20190827.0,800000.0,29 55 39 10 AC SW1/4 OF NE1/4 OF SE1/4 OR 17159-4811 0396 4,2,,Religious Organization,Institutional,
554262,554262,579016,3530170010170,,,Doral,33178-0000,3071 SW 38 AVE,,,MIAMI,FL,33146-1520,,Miami-Dade County,MIAMI-DADE COUNTY,WATER AND SEWER,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,353017001.0,0,0,0,0,0,0,0,419352.12,0,2020,6016875,20110909.0,100.0,17 53 40 9.627 AC FLA FRUIT LAND CO SUB PB 2-17 LESS PORTS LYG IN R/W LOT SIZE IRREGULAR F/A/U 30-3017-001-0170,2,,Miami-Dade County,Governmental,
494782,494782,598080,3079040000013,,,Unincorporated County,33033-0000,111 NW 1 ST #2460,,,MIAMI,FL,33128,,Miami-Dade County,MIAMI DADE COUNTY,GSA R/E MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,307904000.0,0,0,0,0,0,0,0,414691.0,0,2020,1003552,20080601.0,0.0,4 57 39 9.52 AC M/L COMM NE COR OF NE1/4 S 89 DEG W 1331.73FT S 00 DEG W 40FT FOR POB S 00 DEG W 623.41FT S 89 DEG W 665.50FT N 00 DEG W 623.08FT N 89 DEG E 665.84FT TO POB LESS N40FT & W25FT FOR R/WA/K/A HUD 1 F/A/U 30-7904-000-0010 COC 26461-4665 06 2008 3,2,,Miami-Dade County,Governmental,
138500,138500,591955,622210340035,,,North Miami,,PO BOX 610847,,,NORTH MIAMI,FL,33261,USA,City of North Miami,CITY OF NORTH MIAMI,FINANCE DEPT,,Governmental,N,,1081,VACANT LAND - COMMERCIAL : VACANT LAND,,0,0,0,0,0,0,0,413616.0,0,2020,2425827,,,52-42-21 BISCAYNE LANDING PB 161-72 T-21561 PORT OF TR A BEG 143.37FTN & 81.46FTE OF CEN OF SEC CONT N 87 DEG E 707.06FT S 80 DEG E 51.09FT N 87 DEG E 72.19FT S 02 DEG E 204.79FT SWLY AD 206.96FT S 42 DEG W 193.58FT SWLY AD 200.28FT S 87 DEG W 35.61FT NWLY AD 161.92FT N 54 DEG W 329.96FT NELY AD 281.88FT NWLY AD 86.55FT NELY AD 15.16FT TO POB LOT SIZE 413616 SQ FT M/L FAU 06-2221-000-0010,2,,City of North Miami,Governmental,
186184,186184,137494,1678250000370,,,Florida City,33034-0000,3900 COMMONWEALTH BLVD STE 412,,,TALLAHASSEE,FL,32303,,State of Florida,TRSII FUND,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,167825000.0,0,0,0,0,0,0,0,405761.0,0,2020,1659918,19720101.0,42500.0,25 57 38 9.315 AC M/L W410FT OF W1/2 OF NE1/4 OF NW1/4 LESS N320FT OR 15657-2297 0992 3,2,,State of Florida,Governmental,
516695,516695,242416,3350270000750,,,Palmetto Bay,33157-0000,1450 NE 2 AVE,,,MIAMI,FL,33132-1308,,School Board,SCHOOL BOARD OF MIAMI-DADE COUNTY,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,335027000.0,0,0,0,0,0,0,0,401188.0,0,2020,2837937,,,27 55 40 9.21 AC SW1/4 OF NE1/4 OF SE1/4 LESS N25FT & E25FT & S25FT FOR STS LOT SIZE IRREGULAR F/A/U 30-5027-000-0750,2,,School Board,Governmental,
479255,479255,532506,3069260000044,25005 SW 133 AVE,,Unincorporated County,33032-5605,111 NW 1 ST STE 310,,,MIAMI,FL,33128-1929,,Miami-Dade County,MIAMI-DADE COUNTY,HOMELESS TRUST,,Governmental,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,306926000.0,0,0,0,0,0,0,0,395524.8,0,2020,771800,,,26 56 39 9.08 AC M/L BEG NW COR OF E1/2 OF NE1/4 OF NW1/4 S1169FT E670FT NWLY1317FT M/L TH W65.55FT TO POB LESS N40FT & LESS W25FT FOR R/W,2,,Miami-Dade County,Governmental,
269181,269181,325268,3031220040010,4771 NW 24 CT,,Unincorporated County,33142-0000,701 NW 1 CT,16TH FLOOR,,MIAMI,FL,33136,USA,Miami-Dade County,MIAMI-DADE COUNTY,MIAMI-DADE HOUSING AGENCY,,Governmental,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,303122004.0,0,0,0,0,0,0,0,394658.0,0,2020,1191749,,,LINCOLN GARDENS PB 48-56 TRACTS 1 THRU 4 & 25 FT ALLEY & 50 FT STRIP FKA 24 CT LYG WITHIN & S 25 FT 48 ST LYG N & ADJ PER R-636-73,2,,Miami-Dade County,Governmental,
317635,317635,219124,3040320010460,8260 SW 97 AVE,,Unincorporated County,33173-2544,3071 SW 38 AVE,,,MIAMI,FL,33146-1520,,Miami-Dade County,MIAMI-DADE COUNTY,WATER AND SEWER,,Governmental,N,,8647,COUNTY : DADE COUNTY,304032001.0,0,0,0,2,0,2869,2869,377230.0,1988,2020,3699083,,,32 54 40 8.66 AC M/L SUB OF PB 3-36 BEG 592.28FT M/L S & 41.06FT SWY OF E1/4 COR OF SEC 32FT SWLY ALG SWLY LINE OF SNAPPER CREEK CANAL 734.88FT S770.45FT SELY ALG C TO LEFT AN AD 39.62FT E579.45FT NELY ALG C TO LEFT AN AD 39.01FT,1,,Miami-Dade County,Governmental,
88675,88675,331048,341300150060,,,Coral Gables,33146-2538,PO BOX 248106,,,CORAL GABLES,FL,33124,,University of Miami,UNIVERSITY OF MIAMI,INS & R E OFFICE,,Institutional,N,,2865,PARKING LOT/MOBILE HOME PARK : PARKING LOT,34130015.0,0,0,0,0,0,0,0,375818.0,0,2020,3386233,,,30 54 41 8.628AC MAIN CAMPUS UNIVERSITY MIAMI AMD TRACT 4 AS DESC IN PB 46-81 LESS PORT LYING IN PB 161-60 LOT SIZE 8.628 AC,1,,University of Miami,Institutional,
563010,563010,429862,3530270370030,,,Doral,33122-0000,1611 NW 12 AVE,WEST WING ROOM 117,,MIAMI,FL,33136,USA,Miami-Dade County,MIAMI DADE COUNTY,PUBLIC HEALTH TRUST,PROPERTY MANAGEMENT DIVISION,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,353027037.0,0,0,0,0,0,0,0,371305.44,0,2020,4262,20150612.0,38500000.0,BLUE HERON LAKE PB 144-2 T-15487 TR C LESS BEG 187.31FTE OF SW COR OF TR C TH N 00 DEG W 5.50FT N 89 DEG E 11FT S 0 DEG E 5.50FT S 89 DEG W 11FT TO POB & LESS BEG 339.19FTE OF SW COR OF TR C TH N 00 DEG W 2.50FT N 89 DEG E 11FT S 00 DEG E 2.50FT S 89 DEG W 11FT TO POB FOR R/W LOT SIZE 8.524AC FAU 30 3027 037 0020 FAU 30 3027 037 0030 COC 25801-2074 07 2007 2,2,,Miami-Dade County,Governmental,
470618,470618,371073,3069120020010,21300 SW 122 AVE,,Unincorporated County,33177-5803,1450 NE 2 AVE,,,MIAMI,FL,33132-1308,,School Board,SCHOOL BOARD OF MIAMI-DADE COUNTY,,,Governmental,N,,8348,BOARD OF PUBLIC INSTRUCTION : BOARD OF PUBLIC INSTRUCTION,306912002.0,0,0,0,1,0,22299,22299,365991.12,1963,2020,1940254,,,KNOWLES PB 47-95 ALL OF BLKS 1 & 2 LOT SIZE IRREGULAR,1,,School Board,Governmental,
151552,151552,168895,821200040150,,,Opa-locka,33054-0000,PO BOX 526624,,,MIAMI,FL,33152-6624,,Miami-Dade County,MIAMI-DADE COUNTY,AVIATION DEPARTMENT - FINANCE,,Governmental,N,,8081,VACANT GOVERNMENTAL : VACANT LAND,82120004.0,0,0,0,0,0,0,0,363000.0,0,2020,4356000,,,INCOME GARDENS SEC 4 PB 31-8 LOT 19 TO 22 INC BLK 208 LOT SIZE IRREGULAR,2,,Miami-Dade County,Governmental,
128056,128056,551054,530130010640,,,Miami Springs,33166-0000,3071 SW 38 AVE,,,MIAMI,FL,33146-1520,,Miami-Dade County,MIAMI-DADE COUNTY,WATER AND SEWER,,Governmental,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,53013001.0,0,0,0,0,0,0,0,352800.0,0,2020,1131956,,,FLA FRUIT LAND COS SUB PB 2-17 TR 37 LESS N S & W25FT & E35FT FOR R/W LOT SIZE 352800 SQ FT,2,,Miami-Dade County,Governmental,
265619,265619,343253,3031150500020,5901 NW 27 AVE,,Unincorporated County,33142-2205,1450 NE 2 AVE STE 525,,,MIAMI,FL,33132-1308,,School Board,SCHOOL BOARD MIAMI DADE COUNTY,,,Governmental,N,,8647,COUNTY : DADE COUNTY,303115050.0,0,0,0,1,0,46069,40825,351529.0,1983,2020,4766292,,,MTA NORTH DIVISION PB 119-45 TR B LOT SIZE 351529 SQ FT OR 19946-1417 0901 3,1,,School Board,Governmental,
201610,201610,481371,2720190010630,,,Hialeah Gardens,33018-0000,3790 NW 21 ST,,,MIAMI,FL,33142,USA,Expressway Authority,MIAMI DADE EXPRESSWAY,AUTHORITHY,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,272019001.0,0,0,0,0,0,0,0,340204.0,0,2020,4422652,20170825.0,0.0,19 52 40 7.81 AC SUB OF PB 2-17 TR 56 LESS E & S60FT FOR CANAL R/W OR 16206-0607 0194 1 F/A/U 30-2019-001-0630,2,,Expressway Authority,Governmental,
26880,26880,439514,131360000020,150 NE 19 ST,,Miami,33132-1011,444 SW 2 AVE STE #325,,,MIAMI,FL,33130-1910,,City of Miami,CITY OF MIAMI-DEPT OF P&D,ASSET MANAGEMENT DIVISION,,Governmental,N,,8348,BOARD OF PUBLIC INSTRUCTION : BOARD OF PUBLIC INSTRUCTION,13136000.0,0,0,0,1,0,2070,2070,318859.0,1964,2020,1893630,,,36 53 41 7.32 AC M/L S1/2 OF N1/2 OF NE1/4 OF NE1/4 LESS BEG 382.13FTS & 35.97FTW OF NE COR OF NE1/4 W225.53FT S282.27FT E250.04FT N282.70FT TO POB & LESS BEG 347FTS & 70.33FTE OF NW COR OF NE1/4 OF NE1/4 SWLY ALG FEC R/W/L 167.58FT S152.72FT E130FT N175.97FT NELY144.39FT NWLY AD 63.31FT W144.01FT TO POB & LESS MIA AVE R/W & F E C R/W LOT SIZE 364162 SQUARE FEET,1,,City of Miami,Governmental,
317632,317632,309321,3040320010160,10355 SW 76 ST,,Unincorporated County,33173-0000,3071 SW 38 AVE,,,MIAMI,FL,33146-1520,,Miami-Dade County,MIAMI-DADE COUNTY,WATER AND SEWER,,Governmental,N,,8647,COUNTY : DADE COUNTY,304032001.0,0,0,0,1,0,1169,1169,315810.0,1990,2020,2958837,,,32 54 40 7.25 AC SUB OF PART OF PB 3-36 PORT OF TRS 21 THRU 23 LYG SWLY OF SNAPPER CREEK CANAL,1,,Miami-Dade County,Governmental,
271696,271696,562005,3031290310070,,,Unincorporated County,33142-8323,701 NW 1 CT STE 1500,,,MIAMI,FL,33136,,Miami-Dade County,MIAMI DADE COUNTY,DEPT OF TRANSPORTATION &,PUBLIC WORKS,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,303129031.0,0,0,0,0,0,0,0,315549.0,0,2020,7888725,20181001.0,0.0,MIAMI INTERMODAL CENTER PB 168-053 T-21765 TR G LOT SIZE 315549 SF ML FAU 30 3129 000 0100 0012 0131-0330,2,,Miami-Dade County,Governmental,
175609,175609,488596,1079210010210,,,Homestead,33035-0000,100 CIVIC CT,,,HOMESTEAD,FL,33030-6024,,City of Homestead,CITY OF HOMESTEAD,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,107921001.0,0,0,0,0,0,0,0,308928.0,0,2020,1495211,,,21 57 39 7.092 AC M/L MIAMI LAND & DEV CO SUB PB 5-10 THAT PORT OF LOTS 17-18-19-20-21 BLK 4 LYG SWLY OF PALM DR R/W/L & E OF SW 152 AVE R/W/L & 50FT OF SW 344 ST LYG N & ADJ OF CANAL CLOSED PER R-88-09-30 OR 15963-1768 0593 3,2,,City of Homestead,Governmental,
452688,452688,626286,3060070000530,,,Unincorporated County,33189-0000,33 SW 2 AVE,,,MIAMI,FL,33130-1501,,Miami-Dade County,MIAMI DADE COUNTY,DERM-EEL,,Governmental,N,,8085,VACANT GOVERNMENTAL : SO FLORIDA WATER MGNT DIST,306007000.0,0,0,0,0,0,0,0,299475.0,0,2020,450025,,,7 56 40 6.875 AC M/L NW1/4 OF SW1/4 OF SE1/4 LYG SWLY OF BLACK CREEK CANAL R/W LESS W50FT FOR RD OR 15913-2438 0593 3,2,,Miami-Dade County,Governmental,
453357,453357,414863,3060070260020,,,Unincorporated County,33189-0000,701 NW 1 CT STE 1700,,,MIAMI,FL,33136,,Miami-Dade County,MIAMI DADE COUNTY,DEPT OF TRANSPORTATION &,PUBLIC WORKS,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,306007026.0,0,0,0,0,0,0,0,295293.0,0,2020,4429395,20180509.0,0.0,CUTLER RIDGE CROSSINGS PB 148-90 T-18294 TR B LOT SIZE 6.779 AC M/L FAU 30-6007-000-0324 -0642-0643 & 30-6007-023-0010 COC 23103-2502 02 2005 1,2,,Miami-Dade County,Governmental,
445413,445413,558294,3059330354090,,,Unincorporated County,,1450 NE 2ND AVE #912,,,MIAMI,FL,33132,,School Board,SCHOOL BOARD OF MIAMI DADE CO,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,305933035.0,0,0,0,0,0,0,0,292679.64,0,2020,1007850,20141218.0,3800000.0,VENETIAN PARC WEST PB 170-027 T-22904 TR Q (SCHOOL SITE) LOT SIZE 292661 SQ FT M/L FAU 30 5933 000 0035,2,,School Board,Governmental,
564496,564496,574762,3530300490020,,,Doral,,11691 NW 25 ST,,,DORAL,FL,33172,,Archdiocese of Miami,THE MOST REVEREND THOMAS G WENSKI,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,353030049.0,0,0,0,0,0,0,0,283619.15,0,2020,292995,,,OUR LADY OF GUADALUPE PB 171-033 T-23211 TR B LOT SIZE 6.511 AC M/L FAU 35 3030 001 0050 & 001-0030,2,,Religious Organization,Institutional,
